;ID;FECHA_UTC;HORA_UTC;LATITUD;LONGITUD;PROFUNDIDAD;MAGNITUD;FECHA_CORTE;geometry;UBICACION;MAGNITUD_CAT;PROFUNDIDAD_CAT;LUGAR
22090;22090;2021;85902;-15.6645;-71.913;9;3.7;20223006;POINT (-71.913 -15.6645);-15.6645,-71.913;Leve;Superficial;Arequipa
22091;22091;2021;165815;-7.8895;-77.9828;11;3.6;20223006;POINT (-77.9828 -7.8895);-7.8895,-77.9828;Leve;Superficial;La Libertad
22093;22093;2021;152823;-16.4389;-72.9549;57;4.4;20223006;POINT (-72.9549 -16.4389);-16.4389,-72.9549;Moderado;Superficial;Arequipa
22094;22094;2021;32526;-17.2682;-69.9303;13;3.7;20223006;POINT (-69.9303 -17.2682);-17.2682,-69.9303;Leve;Superficial;Tacna
22095;22095;2021;50233;-17.2713;-69.9351;14;3.7;20223006;POINT (-69.9351 -17.2713);-17.2713,-69.9351;Leve;Superficial;Tacna
22096;22096;2021;103758;-17.2789;-69.9432;14;3.7;20223006;POINT (-69.9432 -17.2789);-17.2789,-69.9432;Leve;Superficial;Tacna
22099;22099;2021;195416;-15.6991;-71.469;151;4.6;20223006;POINT (-71.469 -15.6991);-15.6991,-71.469;Moderado;Intermedia;Arequipa
22100;22100;2021;2822;-15.8108;-72.0792;14;3.2;20223006;POINT (-72.0792 -15.8108);-15.8108,-72.0792;Leve;Superficial;Arequipa
22101;22101;2021;111858;-13.6856;-74.7097;115;4.4;20223006;POINT (-74.7097 -13.6856);-13.6856,-74.7097;Moderado;Intermedia;Ayacucho
22102;22102;2021;143538;-15.7696;-72.067;9;3.6;20223006;POINT (-72.067 -15.7696);-15.7696,-72.067;Leve;Superficial;Arequipa
22103;22103;2021;173159;-10.7191;-75.318;9;3.8;20223006;POINT (-75.318 -10.7191);-10.7191,-75.318;Leve;Superficial;Pasco
22104;22104;2021;193850;-16.73;-71.4741;22;3.7;20223006;POINT (-71.4741 -16.73);-16.73,-71.4741;Leve;Superficial;Arequipa
22105;22105;2021;234607;-17.2701;-69.9867;9;3.6;20223006;POINT (-69.9867 -17.2701);-17.2701,-69.9867;Leve;Superficial;Tacna
22106;22106;2021;230;-17.2475;-69.968;13;3.7;20223006;POINT (-69.968 -17.2475);-17.2475,-69.968;Leve;Superficial;Tacna
22107;22107;2021;24746;-17.2781;-70.0052;15;3.7;20223006;POINT (-70.0052 -17.2781);-17.2781,-70.0052;Leve;Superficial;Tacna
22108;22108;2021;24939;-17.2588;-69.9342;13;4.7;20223006;POINT (-69.9342 -17.2588);-17.2588,-69.9342;Moderado;Superficial;Tacna
22109;22109;2021;50656;-16.4309;-71.8208;13;3.8;20223006;POINT (-71.8208 -16.4309);-16.4309,-71.8208;Leve;Superficial;Arequipa
22110;22110;2021;70813;-17.3226;-69.9591;13;3.7;20223006;POINT (-69.9591 -17.3226);-17.3226,-69.9591;Leve;Superficial;Tacna
22112;22112;2021;100230;-17.2952;-69.9561;17;3.8;20223006;POINT (-69.9561 -17.2952);-17.2952,-69.9561;Leve;Superficial;Tacna
22113;22113;2021;100811;-17.29;-69.95;18;3.6;20223006;POINT (-69.95 -17.29);-17.29,-69.95;Leve;Superficial;Tacna
22114;22114;2021;114021;-17.3103;-69.9308;14;3.6;20223006;POINT (-69.9308 -17.3103);-17.3103,-69.9308;Leve;Superficial;Tacna
22116;22116;2021;133158;-17.2735;-69.9232;15;3.9;20223006;POINT (-69.9232 -17.2735);-17.2735,-69.9232;Leve;Superficial;Tacna
22117;22117;2021;94450;-15.7955;-71.6994;8;3.6;20223006;POINT (-71.6994 -15.7955);-15.7955,-71.6994;Leve;Superficial;Arequipa
22120;22120;2021;102650;-16.7474;-71.6939;22;3.7;20223006;POINT (-71.6939 -16.7474);-16.7474,-71.6939;Leve;Superficial;Arequipa
22123;22123;2021;135232;-15.7898;-71.7049;10;3.6;20223006;POINT (-71.7049 -15.7898);-15.7898,-71.7049;Leve;Superficial;Arequipa
22124;22124;2021;151235;-15.8052;-71.6851;8;3.7;20223006;POINT (-71.6851 -15.8052);-15.8052,-71.6851;Leve;Superficial;Arequipa
22125;22125;2021;204722;-15.1679;-72.5028;126;4.3;20223006;POINT (-72.5028 -15.1679);-15.1679,-72.5028;Moderado;Intermedia;Arequipa
22126;22126;2021;24401;-14.2639;-72.8322;97;4.0;20223006;POINT (-72.8322 -14.2639);-14.2639,-72.8322;Moderado;Intermedia;Apurimac
22127;22127;2021;80145;-4.8472;-76.7147;137;4.9;20223006;POINT (-76.7147 -4.8472);-4.8472,-76.7147;Moderado;Intermedia;Loreto
22128;22128;2021;151534;-7.5607;-74.8597;139;4.1;20223006;POINT (-74.8597 -7.5607);-7.5607,-74.8597;Moderado;Intermedia;Loreto
22130;22130;2021;74709;-7.9992;-74.5562;175;4.5;20223006;POINT (-74.5562 -7.9992);-7.9992,-74.5562;Moderado;Intermedia;Ucayali
22131;22131;2021;163856;-17.2729;-69.9496;14;3.6;20223006;POINT (-69.9496 -17.2729);-17.2729,-69.9496;Leve;Superficial;Tacna
22132;22132;2021;42709;-17.2888;-69.9626;12;3.8;20223006;POINT (-69.9626 -17.2888);-17.2888,-69.9626;Leve;Superficial;Tacna
22133;22133;2021;52245;-14.453;-75.3908;83;4.0;20223006;POINT (-75.3908 -14.453);-14.453,-75.3908;Moderado;Intermedia;Ica
22134;22134;2021;64500;-16.775;-71.323;18;3.5;20223006;POINT (-71.323 -16.775);-16.775,-71.323;Leve;Superficial;Moquegua
22135;22135;2021;33010;-15.8102;-71.7145;9;3.6;20223006;POINT (-71.7145 -15.8102);-15.8102,-71.7145;Leve;Superficial;Arequipa
22136;22136;2021;165340;-16.6346;-71.7942;21;3.8;20223006;POINT (-71.7942 -16.6346);-16.6346,-71.7942;Leve;Superficial;Arequipa
22137;22137;2021;214627;-4.9225;-80.7649;41;4.5;20223006;POINT (-80.7649 -4.9225);-4.9225,-80.7649;Moderado;Superficial;Piura
22138;22138;2021;25537;-16.3626;-71.6924;18;3.7;20223006;POINT (-71.6924 -16.3626);-16.3626,-71.6924;Leve;Superficial;Arequipa
22139;22139;2021;32814;-16.4056;-71.6806;22;3.6;20223006;POINT (-71.6806 -16.4056);-16.4056,-71.6806;Leve;Superficial;Arequipa
22140;22140;2021;95648;-17.3124;-69.9716;17;3.6;20223006;POINT (-69.9716 -17.3124);-17.3124,-69.9716;Leve;Superficial;Tacna
22141;22141;2021;112819;-10.7404;-75.484;13;4.0;20223006;POINT (-75.484 -10.7404);-10.7404,-75.484;Moderado;Superficial;Pasco
22144;22144;2021;215803;-7.7817;-74.1708;38;4.0;20223006;POINT (-74.1708 -7.7817);-7.7817,-74.1708;Moderado;Superficial;Ucayali
22145;22145;2021;63017;-8.2232;-76.4088;136;4.3;20223006;POINT (-76.4088 -8.2232);-8.2232,-76.4088;Moderado;Intermedia;San Martin
22146;22146;2021;81307;-17.2874;-70.0034;16;4.1;20223006;POINT (-70.0034 -17.2874);-17.2874,-70.0034;Moderado;Superficial;Tacna
22147;22147;2021;92220;-4.7731;-81.0145;36;4.0;20223006;POINT (-81.0145 -4.7731);-4.7731,-81.0145;Moderado;Superficial;Piura
22148;22148;2021;153615;-10.1132;-75.6488;22;4.8;20223006;POINT (-75.6488 -10.1132);-10.1132,-75.6488;Moderado;Superficial;Pasco
22149;22149;2021;170432;-17.4071;-69.9113;16;3.9;20223006;POINT (-69.9113 -17.4071);-17.4071,-69.9113;Leve;Superficial;Tacna
22150;22150;2021;84348;-9.8498;-75.3634;53;4.5;20223006;POINT (-75.3634 -9.8498);-9.8498,-75.3634;Moderado;Superficial;Huanuco
22151;22151;2021;2736;-17.4456;-69.9154;16;3.8;20223006;POINT (-69.9154 -17.4456);-17.4456,-69.9154;Leve;Superficial;Tacna
22152;22152;2021;75323;-17.2926;-69.9848;17;5.0;20223006;POINT (-69.9848 -17.2926);-17.2926,-69.9848;Moderado;Superficial;Tacna
22153;22153;2021;112708;-15.65;-71.76;11;3.1;20223006;POINT (-71.76 -15.65);-15.65,-71.76;Leve;Superficial;Arequipa
22154;22154;2021;155657;-14.2742;-75.904;59;5.8;20223006;POINT (-75.904 -14.2742);-14.2742,-75.904;Moderado;Superficial;Ica
22155;22155;2021;18;-15.7322;-72.0884;8;3.8;20223006;POINT (-72.0884 -15.7322);-15.7322,-72.0884;Leve;Superficial;Arequipa
22156;22156;2021;753;-15.7472;-72.0971;8;3.4;20223006;POINT (-72.0971 -15.7472);-15.7472,-72.0971;Leve;Superficial;Arequipa
22157;22157;2021;15102;-15.6332;-71.7792;11;3.6;20223006;POINT (-71.7792 -15.6332);-15.6332,-71.7792;Leve;Superficial;Arequipa
22158;22158;2021;25348;-15.6879;-71.7739;10;3.8;20223006;POINT (-71.7739 -15.6879);-15.6879,-71.7739;Leve;Superficial;Arequipa
22160;22160;2021;151813;-11.6953;-76.3693;20;3.7;20223006;POINT (-76.3693 -11.6953);-11.6953,-76.3693;Leve;Superficial;Lima
22161;22161;2021;170320;-14.2102;-75.785;53;4.5;20223006;POINT (-75.785 -14.2102);-14.2102,-75.785;Moderado;Superficial;Ica
22162;22162;2021;41710;-17.4305;-69.9042;14;3.7;20223006;POINT (-69.9042 -17.4305);-17.4305,-69.9042;Leve;Superficial;Tacna
22163;22163;2021;200213;-15.726;-71.8898;15;3.7;20223006;POINT (-71.8898 -15.726);-15.726,-71.8898;Leve;Superficial;Arequipa
22164;22164;2021;22756;-15.7006;-71.7691;7;3.3;20223006;POINT (-71.7691 -15.7006);-15.7006,-71.7691;Leve;Superficial;Arequipa
22165;22165;2021;12832;-17.4402;-69.8962;10;3.7;20223006;POINT (-69.8962 -17.4402);-17.4402,-69.8962;Leve;Superficial;Tacna
22166;22166;2021;132817;-17.4617;-69.9016;10;4.0;20223006;POINT (-69.9016 -17.4617);-17.4617,-69.9016;Moderado;Superficial;Tacna
22167;22167;2021;194740;-4.6571;-80.2023;66;4.0;20223006;POINT (-80.2023 -4.6571);-4.6571,-80.2023;Moderado;Intermedia;Piura
22168;22168;2021;144249;-10.7129;-75.1161;8;4.2;20223006;POINT (-75.1161 -10.7129);-10.7129,-75.1161;Moderado;Superficial;Pasco
22169;22169;2021;20114;-13.5611;-72.5184;9;3.4;20223006;POINT (-72.5184 -13.5611);-13.5611,-72.5184;Leve;Superficial;Cusco
22170;22170;2021;55105;-13.5581;-72.5187;11;3.8;20223006;POINT (-72.5187 -13.5581);-13.5581,-72.5187;Leve;Superficial;Cusco
22171;22171;2021;91723;-16.0386;-72.4544;24;4.1;20223006;POINT (-72.4544 -16.0386);-16.0386,-72.4544;Moderado;Superficial;Arequipa
22172;22172;2021;112044;-17.4943;-69.8569;14;3.7;20223006;POINT (-69.8569 -17.4943);-17.4943,-69.8569;Leve;Superficial;Tacna
22175;22175;2021;202330;-17.2822;-70.0358;13;4.2;20223006;POINT (-70.0358 -17.2822);-17.2822,-70.0358;Moderado;Superficial;Tacna
22176;22176;2021;231615;-15.14;-75.04;57;4.0;20223006;POINT (-75.04 -15.14);-15.14,-75.04;Moderado;Superficial;Ica
22177;22177;2021;21351;-17.2607;-69.9627;15;4.0;20223006;POINT (-69.9627 -17.2607);-17.2607,-69.9627;Moderado;Superficial;Tacna
22178;22178;2021;75914;-10.9463;-74.0428;119;4.5;20223006;POINT (-74.0428 -10.9463);-10.9463,-74.0428;Moderado;Intermedia;Ucayali
22179;22179;2021;40443;-17.3072;-69.9938;13;3.6;20223006;POINT (-69.9938 -17.3072);-17.3072,-69.9938;Leve;Superficial;Tacna
22180;22180;2021;95804;-17.3423;-69.9653;9;3.7;20223006;POINT (-69.9653 -17.3423);-17.3423,-69.9653;Leve;Superficial;Tacna
22181;22181;2021;180011;-5.8945;-80.851;19;4.2;20223006;POINT (-80.851 -5.8945);-5.8945,-80.851;Moderado;Superficial;Piura
22182;22182;2021;74218;-17.4297;-69.8627;14;4.5;20223006;POINT (-69.8627 -17.4297);-17.4297,-69.8627;Moderado;Superficial;Tacna
22183;22183;2021;143550;-16.9848;-71.2777;28;4.6;20223006;POINT (-71.2777 -16.9848);-16.9848,-71.2777;Moderado;Superficial;Moquegua
22184;22184;2021;194512;-3.9333;-77.4678;108;4.8;20223006;POINT (-77.4678 -3.9333);-3.9333,-77.4678;Moderado;Intermedia;Loreto
22185;22185;2021;72858;-15.2144;-74.1111;88;4.0;20223006;POINT (-74.1111 -15.2144);-15.2144,-74.1111;Moderado;Intermedia;Ayacucho
22187;22187;2021;2556;-15.69;-71.77;10;3.4;20223006;POINT (-71.77 -15.69);-15.69,-71.77;Leve;Superficial;Arequipa
22188;22188;2021;121029;-14.73;-75.45;55;4.5;20223006;POINT (-75.45 -14.73);-14.73,-75.45;Moderado;Superficial;Ica
22189;22189;2021;132433;-13.9225;-72.0169;18;3.5;20223006;POINT (-72.0169 -13.9225);-13.9225,-72.0169;Leve;Superficial;Cusco
22190;22190;2021;161747;-10.0988;-75.7307;12;3.8;20223006;POINT (-75.7307 -10.0988);-10.0988,-75.7307;Leve;Superficial;Huanuco
22191;22191;2021;235734;-15.7281;-72.0613;13;3.6;20223006;POINT (-72.0613 -15.7281);-15.7281,-72.0613;Leve;Superficial;Arequipa
22192;22192;2021;65618;-9.1982;-75.7378;22;4.1;20223006;POINT (-75.7378 -9.1982);-9.1982,-75.7378;Moderado;Superficial;Ucayali
22193;22193;2021;83439;-17.2699;-69.9895;19;3.9;20223006;POINT (-69.9895 -17.2699);-17.2699,-69.9895;Leve;Superficial;Tacna
22195;22195;2021;52328;-15.7302;-72.0706;8;3.5;20223006;POINT (-72.0706 -15.7302);-15.7302,-72.0706;Leve;Superficial;Arequipa
22196;22196;2021;103212;-15.8162;-71.7198;9;3.7;20223006;POINT (-71.7198 -15.8162);-15.8162,-71.7198;Leve;Superficial;Arequipa
22197;22197;2021;185951;-15.8;-71.71;8;3.6;20223006;POINT (-71.71 -15.8);-15.8,-71.71;Leve;Superficial;Arequipa
22198;22198;2021;90415;-17.4544;-69.8702;14;4.4;20223006;POINT (-69.8702 -17.4544);-17.4544,-69.8702;Moderado;Superficial;Tacna
22199;22199;2021;92051;-8.1087;-78.1398;11;3.6;20223006;POINT (-78.1398 -8.1087);-8.1087,-78.1398;Leve;Superficial;La Libertad
22200;22200;2021;205108;-16.0808;-73.8125;41;5.0;20223006;POINT (-73.8125 -16.0808);-16.0808,-73.8125;Moderado;Superficial;Arequipa
22201;22201;2021;211342;-17.4386;-69.8763;11;3.5;20223006;POINT (-69.8763 -17.4386);-17.4386,-69.8763;Leve;Superficial;Tacna
22204;22204;2021;35620;-13.9933;-74.6214;105;4.1;20223006;POINT (-74.6214 -13.9933);-13.9933,-74.6214;Moderado;Intermedia;Ayacucho
22205;22205;2021;224844;-17.2697;-69.9877;15;3.6;20223006;POINT (-69.9877 -17.2697);-17.2697,-69.9877;Leve;Superficial;Tacna
22208;22208;2021;141948;-17.4565;-69.8345;15;3.7;20223006;POINT (-69.8345 -17.4565);-17.4565,-69.8345;Leve;Superficial;Tacna
22209;22209;2021;175403;-7.8656;-74.5544;163;4.3;20223006;POINT (-74.5544 -7.8656);-7.8656,-74.5544;Moderado;Intermedia;Ucayali
22211;22211;2021;135850;-12.4674;-76.7134;61;3.4;20223006;POINT (-76.7134 -12.4674);-12.4674,-76.7134;Leve;Intermedia;Lima
22212;22212;2021;24436;-10.3067;-74.4851;8;4.1;20223006;POINT (-74.4851 -10.3067);-10.3067,-74.4851;Moderado;Superficial;Pasco
22213;22213;2021;185010;-4.4616;-78.3322;116;4.3;20223006;POINT (-78.3322 -4.4616);-4.4616,-78.3322;Moderado;Intermedia;Amazonas
22214;22214;2021;95913;-8.82;-74.54;132;4.3;20223006;POINT (-74.54 -8.82);-8.82,-74.54;Moderado;Intermedia;Ucayali
22215;22215;2021;220049;-11.8483;-76.5812;97;4.0;20223006;POINT (-76.5812 -11.8483);-11.8483,-76.5812;Moderado;Intermedia;Lima
22221;22221;2021;73140;-16.1127;-71.6731;156;4.8;20223006;POINT (-71.6731 -16.1127);-16.1127,-71.6731;Moderado;Intermedia;Arequipa
22223;22223;2021;4751;-14.7044;-72.6504;120;4.5;20223006;POINT (-72.6504 -14.7044);-14.7044,-72.6504;Moderado;Intermedia;Arequipa
22224;22224;2021;141000;-4.0406;-76.8106;119;4.6;20223006;POINT (-76.8106 -4.0406);-4.0406,-76.8106;Moderado;Intermedia;Loreto
22225;22225;2021;202516;-16.8098;-70.6996;11;3.5;20223006;POINT (-70.6996 -16.8098);-16.8098,-70.6996;Leve;Superficial;Moquegua
22226;22226;2021;214822;-16.81;-70.7;10;3.4;20223006;POINT (-70.7 -16.81);-16.81,-70.7;Leve;Superficial;Moquegua
22228;22228;2021;43353;-15.5453;-72.0061;12;3.5;20223006;POINT (-72.0061 -15.5453);-15.5453,-72.0061;Leve;Superficial;Arequipa
22229;22229;2021;82749;-13.729;-71.9952;12;4.0;20223006;POINT (-71.9952 -13.729);-13.729,-71.9952;Moderado;Superficial;Cusco
22233;22233;2021;23948;-17.4897;-69.8787;14;4.0;20223006;POINT (-69.8787 -17.4897);-17.4897,-69.8787;Moderado;Superficial;Tacna
22234;22234;2021;43416;-17.3368;-70.0324;11;3.6;20223006;POINT (-70.0324 -17.3368);-17.3368,-70.0324;Leve;Superficial;Tacna
22236;22236;2021;150834;-9.0903;-75.3608;131;4.0;20223006;POINT (-75.3608 -9.0903);-9.0903,-75.3608;Moderado;Intermedia;Ucayali
22237;22237;2021;31122;-16.7837;-70.6594;16;3.5;20223006;POINT (-70.6594 -16.7837);-16.7837,-70.6594;Leve;Superficial;Moquegua
22239;22239;2021;132303;-3.0842;-76.5553;156;4.8;20223006;POINT (-76.5553 -3.0842);-3.0842,-76.5553;Moderado;Intermedia;Loreto
22240;22240;2021;155400;-16.7711;-70.6449;10;3.4;20223006;POINT (-70.6449 -16.7711);-16.7711,-70.6449;Leve;Superficial;Moquegua
22243;22243;2021;70521;-13.11;-74.46;14;3.8;20223006;POINT (-74.46 -13.11);-13.11,-74.46;Leve;Superficial;Huancavelica
22245;22245;2021;193108;-17.4767;-69.8648;17;3.7;20223006;POINT (-69.8648 -17.4767);-17.4767,-69.8648;Leve;Superficial;Tacna
22247;22247;2021;62135;-16.7;-71.65;26;3.7;20223006;POINT (-71.65 -16.7);-16.7,-71.65;Leve;Superficial;Arequipa
22250;22250;2021;145030;-8.2065;-74.5239;153;4.2;20223006;POINT (-74.5239 -8.2065);-8.2065,-74.5239;Moderado;Intermedia;Ucayali
22252;22252;2021;230257;-15.502;-71.9465;140;4.0;20223006;POINT (-71.9465 -15.502);-15.502,-71.9465;Moderado;Intermedia;Arequipa
22256;22256;2021;24709;-11.5869;-76.8539;109;4.5;20223006;POINT (-76.8539 -11.5869);-11.5869,-76.8539;Moderado;Intermedia;Lima
22257;22257;2021;33345;-17.5132;-69.8583;9;3.2;20223006;POINT (-69.8583 -17.5132);-17.5132,-69.8583;Leve;Superficial;Tacna
22261;22261;2021;205401;-15.6902;-71.9766;11;3.6;20223006;POINT (-71.9766 -15.6902);-15.6902,-71.9766;Leve;Superficial;Arequipa
22263;22263;2021;84207;-14.5923;-74.3947;108;4.1;20223006;POINT (-74.3947 -14.5923);-14.5923,-74.3947;Moderado;Intermedia;Ayacucho
22264;22264;2021;211714;-16.0973;-73.3118;95;4.1;20223006;POINT (-73.3118 -16.0973);-16.0973,-73.3118;Moderado;Intermedia;Arequipa
22265;22265;2021;222330;-5.3111;-78.8084;29;4.1;20223006;POINT (-78.8084 -5.3111);-5.3111,-78.8084;Moderado;Superficial;Cajamarca
22266;22266;2021;131857;-8.4551;-75.0331;133;4.1;20223006;POINT (-75.0331 -8.4551);-8.4551,-75.0331;Moderado;Intermedia;Ucayali
22268;22268;2021;144751;-15.8042;-72.0797;12;3.7;20223006;POINT (-72.0797 -15.8042);-15.8042,-72.0797;Leve;Superficial;Arequipa
22269;22269;2021;151703;-6.2222;-80.7008;30;4.0;20223006;POINT (-80.7008 -6.2222);-6.2222,-80.7008;Moderado;Superficial;Piura
22271;22271;2021;42845;-15.7949;-72.1069;8;4.2;20223006;POINT (-72.1069 -15.7949);-15.7949,-72.1069;Moderado;Superficial;Arequipa
22272;22272;2021;172553;-16.4399;-71.8561;27;3.5;20223006;POINT (-71.8561 -16.4399);-16.4399,-71.8561;Leve;Superficial;Arequipa
22274;22274;2021;221222;-15.8153;-71.9577;13;3.5;20223006;POINT (-71.9577 -15.8153);-15.8153,-71.9577;Leve;Superficial;Arequipa
22275;22275;2021;54108;-16.8583;-71.7208;37;4.0;20223006;POINT (-71.7208 -16.8583);-16.8583,-71.7208;Moderado;Superficial;Arequipa
22281;22281;2021;45307;-18.1426;-70.3119;42;3.7;20223006;POINT (-70.3119 -18.1426);-18.1426,-70.3119;Leve;Superficial;Tacna
22283;22283;2021;204241;-15.7115;-71.7996;12;3.9;20223006;POINT (-71.7996 -15.7115);-15.7115,-71.7996;Leve;Superficial;Arequipa
22285;22285;2021;70809;-15.9739;-73.893;34;4.0;20223006;POINT (-73.893 -15.9739);-15.9739,-73.893;Moderado;Superficial;Arequipa
22286;22286;2021;92601;-11.7928;-75.5932;14;3.8;20223006;POINT (-75.5932 -11.7928);-11.7928,-75.5932;Leve;Superficial;Junin
22287;22287;2021;160701;-12.8546;-73.9939;87;5.0;20223006;POINT (-73.9939 -12.8546);-12.8546,-73.9939;Moderado;Intermedia;Ayacucho
22288;22288;2021;174927;-11.6252;-75.2012;10;3.6;20223006;POINT (-75.2012 -11.6252);-11.6252,-75.2012;Leve;Superficial;Junin
22289;22289;2021;93210;-7.949;-74.5164;163;4.3;20223006;POINT (-74.5164 -7.949);-7.949,-74.5164;Moderado;Intermedia;Ucayali
22290;22290;2021;144630;-15.7007;-71.4718;153;4.7;20223006;POINT (-71.4718 -15.7007);-15.7007,-71.4718;Moderado;Intermedia;Arequipa
22291;22291;2021;174051;-7.7015;-74.9676;122;4.3;20223006;POINT (-74.9676 -7.7015);-7.7015,-74.9676;Moderado;Intermedia;Loreto
22292;22292;2021;195334;-17.5854;-70.3694;22;3.9;20223006;POINT (-70.3694 -17.5854);-17.5854,-70.3694;Leve;Superficial;Tacna
22293;22293;2021;210955;-11.989;-76.5909;105;4.0;20223006;POINT (-76.5909 -11.989);-11.989,-76.5909;Moderado;Intermedia;Lima
22294;22294;2021;204244;-3.5642;-77.3355;30;5.2;20223006;POINT (-77.3355 -3.5642);-3.5642,-77.3355;Moderado;Superficial;Loreto
22295;22295;2021;64435;-5.119;-80.8154;51;4.4;20223006;POINT (-80.8154 -5.119);-5.119,-80.8154;Moderado;Superficial;Piura
22296;22296;2021;144730;-15.6487;-71.851;11;3.6;20223006;POINT (-71.851 -15.6487);-15.6487,-71.851;Leve;Superficial;Arequipa
22298;22298;2021;33343;-14.8705;-71.6544;152;4.7;20223006;POINT (-71.6544 -14.8705);-14.8705,-71.6544;Moderado;Intermedia;Cusco
22299;22299;2021;94040;-16.5485;-71.4758;10;3.3;20223006;POINT (-71.4758 -16.5485);-16.5485,-71.4758;Leve;Superficial;Arequipa
22300;22300;2021;101050;-15.653;-71.688;20;4.1;20223006;POINT (-71.688 -15.653);-15.653,-71.688;Moderado;Superficial;Arequipa
22301;22301;2021;61751;-17.2773;-70.9563;117;4.3;20223006;POINT (-70.9563 -17.2773);-17.2773,-70.9563;Moderado;Intermedia;Moquegua
22304;22304;2021;150731;-5.1753;-79.1888;18;5.2;20223006;POINT (-79.1888 -5.1753);-5.1753,-79.1888;Moderado;Superficial;Cajamarca
22305;22305;2021;75922;-15.0127;-74.778;28;4.0;20223006;POINT (-74.778 -15.0127);-15.0127,-74.778;Moderado;Superficial;Ica
22307;22307;2021;195903;-15.7242;-71.7198;7;3.2;20223006;POINT (-71.7198 -15.7242);-15.7242,-71.7198;Leve;Superficial;Arequipa
22308;22308;2021;91434;-15.79;-71.74;8;3.4;20223006;POINT (-71.74 -15.79);-15.79,-71.74;Leve;Superficial;Arequipa
22309;22309;2021;122952;-12.9181;-76.1834;92;4.0;20223006;POINT (-76.1834 -12.9181);-12.9181,-76.1834;Moderado;Intermedia;Lima
22310;22310;2021;194923;-3.7773;-80.4068;32;4.0;20223006;POINT (-80.4068 -3.7773);-3.7773,-80.4068;Moderado;Superficial;Tumbes
22311;22311;2021;223108;-17.2917;-69.9785;16;3.8;20223006;POINT (-69.9785 -17.2917);-17.2917,-69.9785;Leve;Superficial;Tacna
22312;22312;2021;224523;-15.8108;-71.8967;11;3.9;20223006;POINT (-71.8967 -15.8108);-15.8108,-71.8967;Leve;Superficial;Arequipa
22313;22313;2021;73455;-11.1156;-74.6331;9;4.4;20223006;POINT (-74.6331 -11.1156);-11.1156,-74.6331;Moderado;Superficial;Junin
22315;22315;2021;84627;-15.7035;-72.3339;131;4.2;20223006;POINT (-72.3339 -15.7035);-15.7035,-72.3339;Moderado;Intermedia;Arequipa
22322;22322;2021;41842;-15.5793;-73.8661;105;4.6;20223006;POINT (-73.8661 -15.5793);-15.5793,-73.8661;Moderado;Intermedia;Arequipa
22323;22323;2021;171018;-4.8503;-80.841;32;6.1;20223006;POINT (-80.841 -4.8503);-4.8503,-80.841;Fuerte;Superficial;Piura
22324;22324;2021;193328;-4.9091;-80.7847;29;3.8;20223006;POINT (-80.7847 -4.9091);-4.9091,-80.7847;Leve;Superficial;Piura
22325;22325;2021;201408;-4.922;-80.7819;34;4.4;20223006;POINT (-80.7819 -4.922);-4.922,-80.7819;Moderado;Superficial;Piura
22326;22326;2021;43301;-4.9103;-80.8278;35;4.1;20223006;POINT (-80.8278 -4.9103);-4.9103,-80.8278;Moderado;Superficial;Piura
22327;22327;2021;71009;-9.841;-76.426;135;4.3;20223006;POINT (-76.426 -9.841);-9.841,-76.426;Moderado;Intermedia;Huanuco
22328;22328;2021;90738;-4.9436;-80.7562;32;3.8;20223006;POINT (-80.7562 -4.9436);-4.9436,-80.7562;Leve;Superficial;Piura
22329;22329;2021;93109;-4.9251;-80.7812;33;4.0;20223006;POINT (-80.7812 -4.9251);-4.9251,-80.7812;Moderado;Superficial;Piura
22330;22330;2021;130046;-4.9483;-80.7676;34;3.8;20223006;POINT (-80.7676 -4.9483);-4.9483,-80.7676;Leve;Superficial;Piura
22331;22331;2021;134617;-17.0796;-69.7702;198;4.1;20223006;POINT (-69.7702 -17.0796);-17.0796,-69.7702;Moderado;Intermedia;Puno
22332;22332;2021;205448;-4.8617;-80.796;32;3.8;20223006;POINT (-80.796 -4.8617);-4.8617,-80.796;Leve;Superficial;Piura
22333;22333;2021;210447;-4.8773;-80.8027;28;3.9;20223006;POINT (-80.8027 -4.8773);-4.8773,-80.8027;Leve;Superficial;Piura
22334;22334;2021;601;-4.9389;-80.7846;31;3.7;20223006;POINT (-80.7846 -4.9389);-4.9389,-80.7846;Leve;Superficial;Piura
22335;22335;2021;64200;-4.9799;-80.7668;33;4.0;20223006;POINT (-80.7668 -4.9799);-4.9799,-80.7668;Moderado;Superficial;Piura
